duration,id,riskTaking,statKnow,regretExAnte,regretExPost,cond_presentation,cond_beliefs_choice_order,whichFirst,beliefA,beliefB,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,choiceStr,choiceB,round,short,age,sex,student,df
511,d9c7fb9c35898723f12e6983,3,3,4,4,sampling_noiseless,beliefs_first,A,.8,1.2,45,10,45,35,10,55,7,1,1,1,44,Female,No,prereg
511,d9c7fb9c35898723f12e6983,3,3,4,4,sampling_noiseless,beliefs_first,B,1.18,1.26,40,5,55,30,5,65,7,1,2,0,44,Female,No,prereg
1237,da8cef2d34c3abbf02abb438,4,3,4,4,description_noiseless,beliefs_first,A,1,1,45,10,45,45,10,45,1,1,1,1,34,Male,DATA_EXPIRED,prereg
1237,da8cef2d34c3abbf02abb438,4,3,4,4,description_noiseless,beliefs_first,B,1,1,49,2,49,49,2,49,6,1,2,0,34,Male,DATA_EXPIRED,prereg
564,daccaee2290e308de5a78760,4,1,4,3,description_noiseless,choice_first,B,1,1,49,2,49,52,2,46,7,0,2,1,29,Male,No,prereg
789,dad5929900d520cd0710b16d,4,1,5,5,description_noiseless,beliefs_first,B,1,.5,45,10,45,40,10,50,4,1,1,0,55,Female,DATA_EXPIRED,prereg
789,dad5929900d520cd0710b16d,4,1,5,5,description_noiseless,beliefs_first,A,1,.9,45,10,45,55,10,35,4,1,2,1,55,Female,DATA_EXPIRED,prereg
1203,db66f15013b8fd04b30a09eb,3,1,5,4,description_noiseless,beliefs_first,B,1,.8,25,25,50,60,20,20,6,0,1,1,55,Female,No,prereg
1203,db66f15013b8fd04b30a09eb,3,1,5,4,description_noiseless,beliefs_first,A,1,.85,35,30,35,40,35,25,5,0,2,0,55,Female,No,prereg
750,dbd44345d4a8d5fa9961ad0f,4,4,5,5,sampling_noiseless,choice_first,B,1,1,49,2,49,49,2,49,2,1,2,1,53,Male,No,prereg
750,dbd44345d4a8d5fa9961ad0f,4,4,5,5,sampling_noiseless,choice_first,B,1.04,1,49,2,49,49,2,49,7,0,1,0,53,Male,No,prereg
1420,dbfada8e42f48c5cb614b097,3,3,5,4,description_noiseless,beliefs_first,A,1,1,46,8,46,46,8,46,7,0,1,1,62,Male,No,prereg
1420,dbfada8e42f48c5cb614b097,3,3,5,4,description_noiseless,beliefs_first,A,1,1,49,2,49,46,8,46,6,1,2,0,62,Male,No,prereg
1027,dc5011bdbff5a943e6dbd847,2,3,4,2,description_noiseless,beliefs_first,A,1,.75,5,90,5,25,50,25,4,0,1,1,65,Female,No,prereg
1027,dc5011bdbff5a943e6dbd847,2,3,4,2,description_noiseless,beliefs_first,B,1.25,.6,0,90,10,10,50,40,2,0,2,0,65,Female,No,prereg
1051,dc69d01e6bbc8394202acbc3,2,2,4,2,sampling_noiseless,beliefs_first,A,1,1,25,15,60,45,10,45,5,0,1,1,55,Female,No,prereg
1051,dc69d01e6bbc8394202acbc3,2,2,4,2,sampling_noiseless,beliefs_first,A,1,1,80,2,18,65,1,34,6,1,2,0,55,Female,No,prereg
666,dcac648e3863024ca00fd698,4,5,4,4,sampling_noiseless,beliefs_first,B,.8,1,60,0,40,42,2,56,5,1,2,1,55,Male,No,prereg
666,dcac648e3863024ca00fd698,4,5,4,4,sampling_noiseless,beliefs_first,B,.96,1,52,2,46,50,2,48,5,1,1,0,55,Male,No,prereg
418,dce0c2dbb7bfb031764dce2d,4,3,3,2,description_noiseless,beliefs_first,A,1,1,46,46,8,46,46,8,6,0,1,1,36,Male,DATA_EXPIRED,prereg
418,dce0c2dbb7bfb031764dce2d,4,3,3,2,description_noiseless,beliefs_first,A,1,1,46,46,8,46,46,8,6,1,2,0,36,Male,DATA_EXPIRED,prereg
1145,dd02603cd15b628a38aab4ba,5,4,4,4,description_noiseless,beliefs_first,A,1,.75,49,2,49,49,3,48,7,0,1,0,39,Female,No,prereg
1145,dd02603cd15b628a38aab4ba,5,4,4,4,description_noiseless,beliefs_first,A,1,1.25,49,2,49,52,1,47,7,0,2,1,39,Female,No,prereg
409,dd3bb66f5bf652d0711295c1,4,3,4,4,description_noiseless,choice_first,A,1,1,49,2,49,49,2,49,4,0,1,0,22,Female,DATA_EXPIRED,prereg
409,dd3bb66f5bf652d0711295c1,4,3,4,4,description_noiseless,choice_first,A,1,1,49,2,49,49,2,49,4,1,2,1,22,Female,DATA_EXPIRED,prereg
752,dd467f569e1f80ae3adb312a,2,5,5,5,sampling_noiseless,choice_first,A,1,1,45,10,45,40,10,50,7,0,2,1,22,Male,No,prereg
752,dd467f569e1f80ae3adb312a,2,5,5,5,sampling_noiseless,choice_first,B,1,1,49,2,49,49.5,2,48.5,7,0,1,0,22,Male,No,prereg
685,dd496c54e8d12ec3bd97298b,3,2,4,4,description_noiseless,beliefs_first,A,1.2,1,0,0,100,100,0,0,7,0,2,0,52,Male,No,prereg
685,dd496c54e8d12ec3bd97298b,3,2,4,4,description_noiseless,beliefs_first,A,.18,.2,0,0,100,0,0,100,6,0,1,1,52,Male,No,prereg
837,dd87a9cd4d7777685ca0d175,3,2,4,3,sampling_noiseless,beliefs_first,B,.9,.7,60,5,35,50,5,45,6,1,2,1,28,Male,No,prereg
837,dd87a9cd4d7777685ca0d175,3,2,4,3,sampling_noiseless,beliefs_first,B,.8,.84,80,2,18,80,2,18,7,1,1,0,28,Male,No,prereg
1118,ddb24fae65ec923337b5a310,3,2,5,5,sampling_noiseless,choice_first,A,.8,1.2,30,50,20,20,50,30,5,1,1,1,32,Female,No,prereg
1118,ddb24fae65ec923337b5a310,3,2,5,5,sampling_noiseless,choice_first,A,1.3,1.26,30,15,55,30,15,55,7,1,2,0,32,Female,No,prereg
1704,ddb491117cc457491101a323,3,2,4,3,description_noiseless,beliefs_first,B,1,1,45,10,45,45,10,45,4,0,2,1,35,Female,DATA_EXPIRED,prereg
1704,ddb491117cc457491101a323,3,2,4,3,description_noiseless,beliefs_first,B,1,.89,49,2,49,51,2,47,5,1,1,0,35,Female,DATA_EXPIRED,prereg
567,de0ca9b36ada262b42d0a9f5,4,3,4,4,description_noiseless,choice_first,A,2,1,33,34,33,35,60,5,5,0,1,1,60,Female,No,prereg
567,de0ca9b36ada262b42d0a9f5,4,3,4,4,description_noiseless,choice_first,A,2,.5,25,35,40,45,45,10,5,0,2,0,60,Female,No,prereg
576,de55c9e9ad74cddfc27e518e,3,2,4,4,description_noiseless,choice_first,B,1.25,1,55,10,35,40,10,50,5,1,1,0,32,Female,No,prereg
576,de55c9e9ad74cddfc27e518e,3,2,4,4,description_noiseless,choice_first,B,1.5,1.25,50,5,45,40,10,50,4,0,2,1,32,Female,No,prereg
802,de5ff063a1d9e7e42a551692,5,3,5,5,sampling_noiseless,choice_first,A,1.1,1,49,1,50,49,2,49,6,0,1,0,35,Male,No,prereg
802,de5ff063a1d9e7e42a551692,5,3,5,5,sampling_noiseless,choice_first,B,1.1,1.1,49.5,1,49.5,49.5,1,49.5,5,0,2,1,35,Male,No,prereg
1403,de9b7343a7579db4494a7420,2,1,5,3,description_noiseless,beliefs_first,A,.87,.86,50,1,49,50,1,49,4,0,1,1,34,Female,No,prereg
1403,de9b7343a7579db4494a7420,2,1,5,3,description_noiseless,beliefs_first,B,1,.96,50,1,49,51,1,48,4,0,2,0,34,Female,No,prereg
693,ded07dcd999971635430fa46,4,3,2,2,sampling_noiseless,beliefs_first,B,1,1.2,80,10,10,60,10,30,7,1,1,1,54,Female,No,prereg
693,ded07dcd999971635430fa46,4,3,2,2,sampling_noiseless,beliefs_first,B,1,1,49,1,50,48,1,51,7,1,2,0,54,Female,No,prereg
1504,dfdf1dbf19d52e2ba06343d3,3,2,4,2,description_noiseless,beliefs_first,A,1,1,40,5,55,40,5,55,6,0,2,0,53,Female,No,prereg
1504,dfdf1dbf19d52e2ba06343d3,3,2,4,2,description_noiseless,beliefs_first,B,.2,.4,40,10,50,40,10,50,5,1,1,1,53,Female,No,prereg
1704,e0575174196bc9f58b143c72,4,4,5,5,description_noiseless,choice_first,B,1,1,25,35,40,50,30,20,6,0,2,1,61,Female,No,prereg
1704,e0575174196bc9f58b143c72,4,4,5,5,description_noiseless,choice_first,B,2,1,20,35,45,35,40,25,7,0,1,0,61,Female,No,prereg
1220,e0d5a469b16f600a5d7476b1,3,3,4,4,description_noiseless,beliefs_first,A,1,1,49,2,49,49,2,49,5,1,2,0,50,Male,DATA_EXPIRED,prereg
1220,e0d5a469b16f600a5d7476b1,3,3,4,4,description_noiseless,beliefs_first,A,1,1.1,45.5,9,45.5,45.5,9,45.5,6,1,1,1,50,Male,DATA_EXPIRED,prereg
1116,e1f17e772bc05bda78e21a6c,3,2,3,5,sampling_noiseless,choice_first,A,1,1,30,10,60,20,10,70,4,1,2,0,64,Female,No,prereg
1116,e1f17e772bc05bda78e21a6c,3,2,3,5,sampling_noiseless,choice_first,A,0,2,40,10,50,20,10,70,6,1,1,1,64,Female,No,prereg
861,e221ad2857e6f8a9ac57129e,3,2,5,4,sampling_noiseless,beliefs_first,B,.8,1,75,0,25,25,25,50,6,1,2,1,49,Female,No,prereg
861,e221ad2857e6f8a9ac57129e,3,2,5,4,sampling_noiseless,beliefs_first,A,.96,1,50,0,50,50,10,40,6,1,1,0,49,Female,No,prereg
673,e2a1486981509ba998b39713,4,5,4,5,description_noiseless,choice_first,A,1,1,49,2,49,49,2,49,4,1,1,0,43,Male,No,prereg
673,e2a1486981509ba998b39713,4,5,4,5,description_noiseless,choice_first,A,1,1,45,10,45,45,10,45,4,1,2,1,43,Male,No,prereg
370,e32f319c2a4a45673b0d71d1,5,4,4,4,description_noiseless,choice_first,A,0,2,100,0,0,0,0,100,6,0,1,0,24,Male,DATA_EXPIRED,prereg
370,e32f319c2a4a45673b0d71d1,5,4,4,4,description_noiseless,choice_first,A,2,0,0,0,100,100,0,0,6,0,2,1,24,Male,DATA_EXPIRED,prereg
603,e364fa9d77e9ff2a1fea818a,2,4,4,4,sampling_noiseless,choice_first,B,.1,1.9,20,50,30,10,20,70,7,1,1,0,29,Male,DATA_EXPIRED,prereg
603,e364fa9d77e9ff2a1fea818a,2,4,4,4,sampling_noiseless,choice_first,A,.2,1.8,60,0,40,20,20,60,7,1,2,1,29,Male,DATA_EXPIRED,prereg
2295,e36f903b1e12a85ba0493e18,4,3,4,3,sampling_noiseless,choice_first,B,1,1,49,2,49,48,4,48,6,1,1,0,25,Male,No,prereg
2295,e36f903b1e12a85ba0493e18,4,3,4,3,sampling_noiseless,choice_first,B,.8,1,58,4,38,48,4,48,2,1,2,1,25,Male,No,prereg
649,e3aa4c71bf953847fd76ecb6,3,2,3,4,sampling_noiseless,choice_first,A,1,1.5,65,5,30,45,5,50,6,1,2,0,31,Female,No,prereg
649,e3aa4c71bf953847fd76ecb6,3,2,3,4,sampling_noiseless,choice_first,A,.2,1,60,10,30,30,10,60,6,1,1,1,31,Female,No,prereg
744,e4d7b67f8d64fac1c309b007,3,3,5,5,sampling_noiseless,choice_first,A,1.56,1.56,25,0,75,25,0,75,1,1,2,0,27,Female,No,prereg
744,e4d7b67f8d64fac1c309b007,3,3,5,5,sampling_noiseless,choice_first,A,1,1.2,25,50,25,10,40,50,4,1,1,1,27,Female,No,prereg
993,e4d8de136f3f396788b6a200,1,3,4,4,sampling_noiseless,choice_first,A,1,2,33,20,47,30,15,55,4,1,1,0,78,Female,No,prereg
993,e4d8de136f3f396788b6a200,1,3,4,4,sampling_noiseless,choice_first,A,1,2,60,20,20,40,25,35,4,1,2,1,78,Female,No,prereg
812,e513027b84a7660eb2a21cd4,5,3,4,4,sampling_noiseless,beliefs_first,A,1.08,1.04,42,2,56,42,0,58,6,0,1,0,56,Female,No,prereg
812,e513027b84a7660eb2a21cd4,5,3,4,4,sampling_noiseless,beliefs_first,A,1.4,1.6,30,0,70,30,0,70,7,1,2,1,56,Female,No,prereg
1196,e525c14e57aa3666275df149,4,2,5,5,description_noiseless,beliefs_first,B,2,1.75,10,30,60,40,20,40,7,0,1,1,52,Female,No,prereg
1196,e525c14e57aa3666275df149,4,2,5,5,description_noiseless,beliefs_first,B,1.75,2,10,20,70,20,40,40,7,1,2,0,52,Female,No,prereg
1327,e58590ee85b5fb8ebfd1ab37,4,2,5,4,description_noiseless,beliefs_first,B,1,1,48,2,50,50,2,48,3,0,1,0,40,Male,No,prereg
1327,e58590ee85b5fb8ebfd1ab37,4,2,5,4,description_noiseless,beliefs_first,B,2,0,10,1,89,90,1,9,6,0,2,1,40,Male,No,prereg
2230,e62b58d0ecec9742406dd52f,5,1,5,5,description_noiseless,beliefs_first,A,1,1.2,0,100,0,0,0,100,7,1,2,1,34,Male,No,prereg
2230,e62b58d0ecec9742406dd52f,5,1,5,5,description_noiseless,beliefs_first,A,1,1.2,0,100,0,0,0,100,7,1,1,0,34,Male,No,prereg
1520,e6801d43f48572efda4117f9,4,3,4,4,description_noiseless,choice_first,A,1,1,49,2,49,50.9,2,47.1,7,1,2,0,24,Female,Yes,prereg
1520,e6801d43f48572efda4117f9,4,3,4,4,description_noiseless,choice_first,B,1,1,45.45,9.1,45.45,54.6,9,36.4,6,0,1,1,24,Female,Yes,prereg
651,e6cd92629396e191576b4efa,3,1,5,4,sampling_noiseless,beliefs_first,B,1.46,1.5,15,38,47,15,38,47,6,1,1,0,23,Male,No,prereg
651,e6cd92629396e191576b4efa,3,1,5,4,sampling_noiseless,beliefs_first,B,.8,1,37,20,43,37,10,53,7,1,2,1,23,Male,No,prereg
548,e71d0a9dc5b3fbfb4bf17970,4,3,3,4,sampling_noiseless,beliefs_first,A,.9,.9,51,1,48,48,1,51,7,1,2,1,28,Male,No,prereg
548,e71d0a9dc5b3fbfb4bf17970,4,3,3,4,sampling_noiseless,beliefs_first,B,1.04,1,50,1,49,49,1,50,7,1,1,0,28,Male,No,prereg
665,e79882a5da28b9afa855f7aa,4,4,2,2,sampling_noiseless,beliefs_first,B,1.04,1,49,1,50,49,1,50,7,0,1,0,50,Female,No,prereg
665,e79882a5da28b9afa855f7aa,4,4,2,2,sampling_noiseless,beliefs_first,A,1,1.04,49,2,49,49,2,49,7,0,2,1,50,Female,No,prereg
1222,e7f3a3d346b6dcdf7c5773f6,3,3,5,4,description_noiseless,beliefs_first,B,.17,.2,52,1,47,50,1,49,7,1,2,1,51,Male,Yes,prereg
1222,e7f3a3d346b6dcdf7c5773f6,3,3,5,4,description_noiseless,beliefs_first,A,.5,.49,50,1,49,51,1,48,5,0,1,0,51,Male,Yes,prereg
830,e808b77151bbc891665d37ee,5,5,3,3,description_noiseless,beliefs_first,A,1,1,49,2,49,49,2,49,1,0,2,0,23,Male,No,prereg
830,e808b77151bbc891665d37ee,5,5,3,3,description_noiseless,beliefs_first,A,1,1,45.46,9.09,45.45,45.46,9.09,45.45,1,0,1,1,23,Male,No,prereg
1069,e81a5d5a2837d3dbb1cde96f,3,1,4,2,description_noiseless,choice_first,B,.08,2,5,60,35,5,10,85,6,1,1,0,51,Female,No,prereg
1069,e81a5d5a2837d3dbb1cde96f,3,1,4,2,description_noiseless,choice_first,A,2,.4,5,25,70,15,50,35,5,1,2,1,51,Female,No,prereg
766,e81eb237aad6de338bbe2b23,4,2,3,2,sampling_noiseless,beliefs_first,B,1,1,90,5,5,90,5,5,5,1,1,0,35,Female,DATA_EXPIRED,prereg
766,e81eb237aad6de338bbe2b23,4,2,3,2,sampling_noiseless,beliefs_first,A,1,1,5,0,95,20,5,75,3,1,2,1,35,Female,DATA_EXPIRED,prereg
579,e8a04f3b26c59c29bd093af3,4,5,2,4,description_noiseless,beliefs_first,B,1,1,45.45,9.1,45.45,45.45,9.1,45.45,4,0,1,1,25,Male,No,prereg
579,e8a04f3b26c59c29bd093af3,4,5,2,4,description_noiseless,beliefs_first,A,1,1,45.45,9.1,45.45,45.45,9.1,45.45,4,0,2,0,25,Male,No,prereg
990,e8cebf0ff5d9d5706de7d539,2,2,5,4,sampling_noiseless,beliefs_first,A,.8,.95,50,3,47,55,3,42,7,1,1,0,27,Female,No,prereg
990,e8cebf0ff5d9d5706de7d539,2,2,5,4,sampling_noiseless,beliefs_first,A,.7,.8,65,0,35,55,0,45,7,1,2,1,27,Female,No,prereg
1102,e914cb2db862166a1698da3a,3,2,5,5,description_noiseless,choice_first,B,1,1,48,4,48,48,4,48,6,0,2,0,60,Female,No,prereg
1102,e914cb2db862166a1698da3a,3,2,5,5,description_noiseless,choice_first,A,.9,.9,45,10,45,45,10,45,6,0,1,1,60,Female,No,prereg
542,e925a1f0a6d2bae2a31d01cc,2,4,2,5,sampling_noiseless,choice_first,B,.98,1.02,48,4,48,48,4,48,7,1,2,0,21,Male,DATA_EXPIRED,prereg
542,e925a1f0a6d2bae2a31d01cc,2,4,2,5,sampling_noiseless,choice_first,A,.8,.9,55,9,36,55,9,36,2,1,1,1,21,Male,DATA_EXPIRED,prereg
480,e949f3441338b64996c772dc,5,3,4,4,description_noiseless,beliefs_first,A,1,1,25,50,25,25,25,50,6,1,2,1,30,Female,No,prereg
480,e949f3441338b64996c772dc,5,3,4,4,description_noiseless,beliefs_first,B,1,1,50,0,50,50,35,15,6,1,1,0,30,Female,No,prereg
429,ea733c6b5c38fea2e2095409,3,4,5,3,description_noiseless,beliefs_first,A,.9,1,50,2,48,49,2,49,5,0,1,0,21,Male,Yes,prereg
429,ea733c6b5c38fea2e2095409,3,4,5,3,description_noiseless,beliefs_first,B,1,.9,49,2,49,50,2,48,6,0,2,1,21,Male,Yes,prereg
615,ebaf766400a22d6549125556,3,4,3,2,sampling_noiseless,choice_first,B,.6,1.2,85,1,14,40,1,59,6,1,1,1,28,Male,Yes,prereg
615,ebaf766400a22d6549125556,3,4,3,2,sampling_noiseless,choice_first,B,.8,.9,70,1,29,60,1,39,7,1,2,0,28,Male,Yes,prereg
719,ebbce3f8a7a884800cffd070,3,2,3,3,description_noiseless,beliefs_first,B,1,1,0,5,95,2,3,95,4,0,2,1,68,Female,No,prereg
719,ebbce3f8a7a884800cffd070,3,2,3,3,description_noiseless,beliefs_first,B,1,1,10,55,35,55,35,10,6,0,1,0,68,Female,No,prereg
925,ec09a26e3d783893e67e172a,4,4,3,3,description_noiseless,beliefs_first,B,1,1,45.45,9.1,45.45,45.45,9.1,45.45,6,1,1,1,31,Male,No,prereg
925,ec09a26e3d783893e67e172a,4,4,3,3,description_noiseless,beliefs_first,B,1,1,49.02,1.96,49.02,49.02,1.96,49.02,7,1,2,0,31,Male,No,prereg
508,ec112a79576f8f9d1de82e29,3,3,4,4,sampling_noiseless,choice_first,B,1.1,.9,45,10,45,45,10,45,6,0,1,1,32,Male,No,prereg
508,ec112a79576f8f9d1de82e29,3,3,4,4,sampling_noiseless,choice_first,B,1.46,1.5,45,5,50,45,5,50,5,0,2,0,32,Male,No,prereg
1102,ec34827bede9e75599686694,3,2,3,2,description_noiseless,beliefs_first,A,1,1.25,49,2,49,38,2,60,6,1,2,1,27,Male,DATA_EXPIRED,prereg
1102,ec34827bede9e75599686694,3,2,3,2,description_noiseless,beliefs_first,B,1,1,49,2,49,49,2,49,2,1,1,0,27,Male,DATA_EXPIRED,prereg
685,eca9803a4a219547f111967d,3,4,4,4,sampling_noiseless,beliefs_first,B,1.4,1.6,80,10,10,40,10,50,7,1,1,1,62,Male,No,prereg
685,eca9803a4a219547f111967d,3,4,4,4,sampling_noiseless,beliefs_first,B,1.36,1.4,50,0,50,50,0,50,7,1,2,0,62,Male,No,prereg
710,ed57683bf40de6db518ee2ef,3,3,4,2,description_noiseless,choice_first,B,.75,1,60,5,35,5,60,35,5,0,1,1,70,Female,No,prereg
710,ed57683bf40de6db518ee2ef,3,3,4,2,description_noiseless,choice_first,B,1.25,.75,5,35,60,60,35,5,6,0,2,0,70,Female,No,prereg
3011,ede2381316ed166553d60d08,4,2,4,4,description_noiseless,choice_first,B,1,.9,4,48,48,96,2,2,6,0,2,1,48,Male,No,prereg
3011,ede2381316ed166553d60d08,4,2,4,4,description_noiseless,choice_first,A,1,2,50,1,49,25,1,74,5,0,1,0,48,Male,No,prereg
758,ede85ba703f8f8fc9cec598d,4,4,4,2,description_noiseless,choice_first,A,1,1,40,10,50,40,10,50,5,1,2,0,22,Female,Yes,prereg
758,ede85ba703f8f8fc9cec598d,4,4,4,2,description_noiseless,choice_first,A,1,1,45,7,48,40,10,50,6,1,1,1,22,Female,Yes,prereg
521,ee328da755bccd335ec5b70b,5,4,3,3,sampling_noiseless,choice_first,B,.9,1,50,30,20,15,35,50,6,1,2,1,27,Male,No,prereg
521,ee328da755bccd335ec5b70b,5,4,3,3,sampling_noiseless,choice_first,B,1,1.3,40,40,20,10,30,60,6,1,1,0,27,Male,No,prereg
998,ee4d2cd97e64c0db057a1403,2,3,5,5,description_noiseless,choice_first,A,1,1,45,10,45,45,10,45,3,1,1,1,30,Female,No,prereg
998,ee4d2cd97e64c0db057a1403,2,3,5,5,description_noiseless,choice_first,A,1,1,45,10,45,45,10,45,4,1,2,0,30,Female,No,prereg
649,eebcc6771c60553700b56d58,2,4,5,4,sampling_noiseless,choice_first,A,1,.96,49,2,49,50,2,48,7,0,1,0,49,Female,DATA_EXPIRED,prereg
649,eebcc6771c60553700b56d58,2,4,5,4,sampling_noiseless,choice_first,B,1,.8,50,5,45,60,5,35,6,1,2,1,49,Female,DATA_EXPIRED,prereg
457,ef2c07ec694a030480cd0973,2,2,5,4,description_noiseless,choice_first,B,1,1,45,5,50,45,5,50,6,0,1,1,36,Female,No,prereg
457,ef2c07ec694a030480cd0973,2,2,5,4,description_noiseless,choice_first,A,1,1,45,5,50,45,5,50,5,0,2,0,36,Female,No,prereg
744,ef77d871fc9d8db3d269aeac,4,2,5,4,description_noiseless,choice_first,B,.2,.3,70,5,25,60,5,35,5,1,1,0,35,Male,DATA_EXPIRED,prereg
744,ef77d871fc9d8db3d269aeac,4,2,5,4,description_noiseless,choice_first,B,1,2,60,5,35,65,5,30,4,1,2,1,35,Male,DATA_EXPIRED,prereg
822,efa0255b4c69e99e2e720adf,3,3,4,5,sampling_noiseless,choice_first,A,.3,.4,90,0,10,90,10,0,6,1,1,1,33,Male,No,prereg
822,efa0255b4c69e99e2e720adf,3,3,4,5,sampling_noiseless,choice_first,A,.58,.6,50,0,50,60,5,35,7,0,2,0,33,Male,No,prereg
539,efa0915c4eebc80ea47fa924,3,2,3,3,description_noiseless,choice_first,B,1,1,45,10,45,55,10,35,4,0,1,1,45,Male,DATA_EXPIRED,prereg
539,efa0915c4eebc80ea47fa924,3,2,3,3,description_noiseless,choice_first,B,1,1,45,10,45,55,10,35,4,0,2,0,45,Male,DATA_EXPIRED,prereg
545,efb271e1b8c9cc68fb5b863b,3,2,5,5,sampling_noiseless,beliefs_first,B,.84,.8,50,5,45,45,5,50,6,1,1,0,38,Female,DATA_EXPIRED,prereg
545,efb271e1b8c9cc68fb5b863b,3,2,5,5,sampling_noiseless,beliefs_first,A,.6,.64,80,2,18,60,2,38,6,1,2,1,38,Female,DATA_EXPIRED,prereg
761,f009684f19e0549dc07f8f2f,5,1,3,3,sampling_noiseless,choice_first,A,.8,.84,65,25,10,65,25,10,6,1,1,0,41,Female,No,prereg
761,f009684f19e0549dc07f8f2f,5,1,3,3,sampling_noiseless,choice_first,A,1,1,70,10,20,50,10,40,6,1,2,1,41,Female,No,prereg
582,f00dbce25c14fe24db90fce0,4,2,2,2,sampling_noiseless,choice_first,B,1.4,1.8,25,10,65,20,25,55,7,1,2,0,30,Female,No,prereg
582,f00dbce25c14fe24db90fce0,4,2,2,2,sampling_noiseless,choice_first,A,1,2,80,10,10,70,5,25,4,1,1,1,30,Female,No,prereg
897,f141dfd4255ee68da87d75fa,4,4,4,4,sampling_noiseless,beliefs_first,B,2,1,50,2,48,40,2,58,7,1,2,0,51,Male,No,prereg
897,f141dfd4255ee68da87d75fa,4,4,4,4,sampling_noiseless,beliefs_first,A,1,1,50,10,40,40,10,50,6,1,1,1,51,Male,No,prereg
422,f16be87b68f479e42f327444,4,4,4,4,description_noiseless,beliefs_first,A,0,0,30,30,40,40,30,30,5,0,2,1,33,Male,No,prereg
422,f16be87b68f479e42f327444,4,4,4,4,description_noiseless,beliefs_first,A,0,0,40,30,30,40,30,30,5,0,1,0,33,Male,No,prereg
1019,f1706d1346202723b2f9a9ef,3,2,4,4,sampling_noiseless,choice_first,B,.98,.9399999999999999,49,2,49,49,2,49,7,1,1,0,38,Female,No,prereg
1019,f1706d1346202723b2f9a9ef,3,2,4,4,sampling_noiseless,choice_first,A,1,1.2,40,20,40,35,20,45,7,1,2,1,38,Female,No,prereg
1073,f1c2d55320c3dd7443df2739,3,3,4,4,sampling_noiseless,choice_first,A,.75,1,55,30,15,10,20,70,7,1,1,1,22,Female,DATA_EXPIRED,prereg
1073,f1c2d55320c3dd7443df2739,3,3,4,4,sampling_noiseless,choice_first,B,1.2,.8,25,30,45,45,25,30,4,0,2,0,22,Female,DATA_EXPIRED,prereg
604,f1f1ea8dad05ad5fe5f11243,2,1,4,4,sampling_noiseless,beliefs_first,B,1,1.2,35,35,30,10,40,50,7,1,2,1,53,Female,No,prereg
604,f1f1ea8dad05ad5fe5f11243,2,1,4,4,sampling_noiseless,beliefs_first,A,.96,1,80,10,10,40,30,30,7,1,1,0,53,Female,No,prereg
472,f2d3a4349868980c672077f2,3,3,5,5,description_noiseless,beliefs_first,B,1,1,25,50,25,25,50,25,5,0,1,1,22,Female,Yes,prereg
472,f2d3a4349868980c672077f2,3,3,5,5,description_noiseless,beliefs_first,B,1,1,25,50,25,25,50,25,5,0,2,0,22,Female,Yes,prereg
904,f4d20b94053367e38c9cdacf,2,2,2,1,description_noiseless,choice_first,B,1,1,52,2,46,48,2,50,4,0,2,0,50,Female,No,prereg
904,f4d20b94053367e38c9cdacf,2,2,2,1,description_noiseless,choice_first,A,.91,1,33,9,58,43,9,48,5,1,1,1,50,Female,No,prereg
843,f4d67cad5f3dd188a0f120b7,2,1,5,5,sampling_noiseless,beliefs_first,A,1,1,25,25,50,25,25,50,4,1,1,0,30,Female,No,prereg
843,f4d67cad5f3dd188a0f120b7,2,1,5,5,sampling_noiseless,beliefs_first,A,1.1,1.1,25,25,50,25,25,50,4,1,2,1,30,Female,No,prereg
875,f508c9e511b62c2600107935,5,3,3,4,description_noiseless,beliefs_first,A,.8,1,49,2,49,50.1,2,47.9,7,0,2,0,27,Male,No,prereg
875,f508c9e511b62c2600107935,5,3,3,4,description_noiseless,beliefs_first,B,1,.75,45.5,9,45.5,54.5,9,36.5,7,0,1,1,27,Male,No,prereg
529,f5521215dc1b1b7c8a67c74c,2,2,4,4,sampling_noiseless,beliefs_first,B,1,1.1,40,0,60,40,10,50,6,1,2,0,22,Female,Yes,prereg
529,f5521215dc1b1b7c8a67c74c,2,2,4,4,sampling_noiseless,beliefs_first,B,.6,1,60,10,30,30,10,60,6,1,1,1,22,Female,Yes,prereg
1443,f571dbf38af1d1f6c4b7c66f,2,2,4,4,description_noiseless,choice_first,B,1.8,1.7,30,30,40,40,30,30,6,1,2,1,69,Male,No,prereg
1443,f571dbf38af1d1f6c4b7c66f,2,2,4,4,description_noiseless,choice_first,A,.9,.9,45,10,45,40,15,45,5,0,1,0,69,Male,No,prereg
887,f5e0f187549ffd653d0e9408,2,3,3,3,description_noiseless,beliefs_first,A,1,1,49,2,49,49,2,49,1,1,2,0,28,Male,No,prereg
887,f5e0f187549ffd653d0e9408,2,3,3,3,description_noiseless,beliefs_first,A,1,1,45,10,45,45,10,45,1,0,1,1,28,Male,No,prereg
1390,f5efc25139d5725e553b8f66,3,3,4,5,sampling_noiseless,beliefs_first,A,.9,1.1,60,0,40,20,0,80,7,1,1,1,DATA_EXPIRED,Male,No,prereg
