id,choiceB,beliefA,beliefB,cond_presentation,cond_beliefs_choice_order,riskTaking,statKnow,regretExAnte,regretExPost,duration,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,short,round,whichFirst,choiceStr,age,sex,student,df
066c3ef3d56e81c0c85bd47d,1,0.9,0.9,description_noiseless,beliefs_first,3,3,5,2,1337,49,2,49,49,2,49,0,2,B,1,40,Male,No,prereg
64a3c6b9942539ba22ae5d0e,0,1,1,description_noiseless,choice_first,3,1,3,2,716,50,1,49,50,1,49,0,2,B,4,39,Male,DATA_EXPIRED,prereg
a0c51755711f5343f4f47081,0,1,1,description_noiseless,beliefs_first,3,5,3,2,704,49,2,49,49,2,49,0,2,A,1,39,Female,No,prereg
bac77f995db0f62fffad60ad,0,0.9,0.9,description_noiseless,choice_first,1,4,5,5,671,49,2,49,49,2,49,0,2,B,7,21,Male,Yes,prereg
e925a1f0a6d2bae2a31d01cc,1,0.98,1.02,sampling_noiseless,choice_first,2,4,2,5,542,48,4,48,48,4,48,0,2,B,7,21,Male,DATA_EXPIRED,prereg
57d308623ba3394327089359,0,2,2,sampling_noiseless,choice_first,2,2,3,2,1247,91,0,9,9,0,91,1,2,B,5,58,Female,No,prereg
4d2bbd0bb056c882833eb82c,1,0.8,1,sampling_noiseless,beliefs_first,2,1,3,5,935,48,48,4,48,48,4,1,2,B,7,32,Male,No,prereg
8d7cac4e3962aef09612acdb,0,1.3,1,sampling_noiseless,beliefs_first,4,1,4,4,973,35,0.5,64.5,49.5,0.5,50,1,2,B,7,31,Male,No,prereg
86299177477983a9edbb1a67,1,1,1,description_noiseless,beliefs_first,2,1,4,3,2485,48,4,48,49,2,49,0,2,B,4,58,Female,No,prereg
99d10089294401b3df354db3,1,1,1.1,sampling_noiseless,beliefs_first,4,3,4,4,452,30,10,60,20,10,70,1,2,A,5,31,Male,No,prereg
dbfada8e42f48c5cb614b097,1,1,1,description_noiseless,beliefs_first,3,3,5,4,1420,49,2,49,46,8,46,0,2,A,6,62,Male,No,prereg
688f49b3ef8b0b23c1c82d2f,0,1,1,description_noiseless,beliefs_first,4,2,4,4,756,0,100,0,0,100,0,0,2,B,4,41,Male,No,prereg
50c54d91914703048efe56dc,0,1.57,2,description_noiseless,choice_first,1,1,5,5,778,40,10,50,40,5,55,1,2,B,7,32,Male,No,prereg
a2d050e4e8f89895dc16132d,1,0.98,0.88,description_noiseless,beliefs_first,5,4,5,5,1334,40,40,20,40,40,20,1,2,B,7,46,Male,No,prereg
9fbf0dbafc624a68414c649a,1,0.02,0.04,sampling_noiseless,beliefs_first,4,3,4,2,1014,98,0,2,2,0,98,0,2,A,2,64,Female,No,prereg
f1c2d55320c3dd7443df2739,0,1.2,0.8,sampling_noiseless,choice_first,3,3,4,4,1073,25,30,45,45,25,30,0,2,B,4,22,Female,DATA_EXPIRED,prereg
11f0c82b6da7d1af12e1e444,0,1,1,description_noiseless,choice_first,3,3,4,4,1337,45.5,9,45.5,45.5,9,45.5,1,2,A,1,61,Male,DATA_EXPIRED,prereg
088d834d1176ce093addc6b9,1,1.3,1.4,sampling_noiseless,beliefs_first,4,2,1,2,585,40,10,50,40,10,50,0,2,A,5,24,Male,No,prereg
ee328da755bccd335ec5b70b,1,0.9,1,sampling_noiseless,choice_first,5,4,3,3,521,50,30,20,15,35,50,1,2,B,6,27,Male,No,prereg
f2d3a4349868980c672077f2,0,1,1,description_noiseless,beliefs_first,3,3,5,5,472,25,50,25,25,50,25,0,2,B,5,22,Female,Yes,prereg
067aec088c50ef8be26404d6,0,1,1,description_noiseless,choice_first,2,1,4,4,899,15,15,70,70,15,15,0,2,A,7,57,Female,No,prereg
fcdbf0b59ed6088656bb3a61,0,1.2,1.4,sampling_noiseless,choice_first,4,5,3,3,809,40,40,20,40,40,20,1,2,A,5,21,Female,DATA_EXPIRED,prereg
4a0d3b263f78a4fc280ae181,0,1.75,1,description_noiseless,beliefs_first,4,3,5,4,1737,30,20,50,40,50,10,1,2,A,5,29,Male,DATA_EXPIRED,prereg
5788dc7d7edf6bb30b220150,1,1.3,0.8,sampling_noiseless,choice_first,2,3,4,4,615,60,20,20,20,20,60,0,2,A,7,65,Male,No,prereg
bb3db84eab919e11b4bbc262,1,0.8,1,description_noiseless,choice_first,4,4,3,2,769,45,10,45,60,10,30,1,2,A,6,57,Male,No,prereg
b95b290b69efd79617f6ee95,0,1.4,1.3,sampling_noiseless,choice_first,3,3,4,2,836,75,0,25,40,0,60,0,2,B,4,62,Male,No,prereg
2cc46ac0d41e99271c589087,1,1,1,description_noiseless,beliefs_first,3,2,3,4,760,49,2,49,49,2,49,0,2,A,4,24,Male,No,prereg
b817deedb9f1818965eb35d3,0,0.5,1,sampling_noiseless,choice_first,5,1,5,5,609,30,20,50,50,10,40,0,2,B,4,31,Female,No,prereg
a293014cd9869af65cf61713,1,1,1,description_noiseless,beliefs_first,3,2,5,5,950,49.5,1,49.5,49.5,1,49.5,0,2,A,3,25,Male,DATA_EXPIRED,prereg
8f51b6f70e0189ec23fc16a9,1,0.95,0.85,sampling_noiseless,beliefs_first,4,3,2,2,1068,45,5,50,40,5,55,1,2,A,5,43,Male,No,prereg
422cd8aa06d94a0d1516f980,1,0.8,1.2,sampling_noiseless,choice_first,5,4,3,2,827,60,20,20,30,10,60,0,2,B,7,55,Male,DATA_EXPIRED,prereg
a78811f40693ee781763523f,1,0.8,1,sampling_noiseless,beliefs_first,3,3,5,4,1109,35,25,40,32,25,43,1,2,B,5,37,Male,No,prereg
c8051569d23cf93a22888fce,1,1,1,description_noiseless,choice_first,4,2,2,2,1028,20,30,50,10,30,60,0,2,A,6,26,Male,No,prereg
084179fe06614450b1df4479,0,0.8,1,description_noiseless,beliefs_first,2,4,5,5,715,48,4,48,52,4,44,0,2,B,6,32,Male,No,prereg
fe73117d331f39081c03ddbb,1,1,1.1,sampling_noiseless,beliefs_first,3,2,3,4,1008,30,10,60,30,0,70,1,2,A,5,31,Female,Yes,prereg
7264b77cc049e05c083a5241,1,1,1,description_noiseless,beliefs_first,3,3,4,4,988,40,10,50,40,10,50,1,2,B,6,25,Male,DATA_EXPIRED,prereg
c1909c942f3f5353ffb4ac89,1,0.4,0.3,description_noiseless,choice_first,5,1,2,1,728,40,2,58,42,2,56,0,2,B,6,23,Male,No,prereg
16df50f6afab6c0825c7114b,1,2,2,description_noiseless,choice_first,3,3,4,3,1218,47,6,47,47,6,47,0,2,A,5,24,Male,Yes,prereg
69c1bf449037dcc2efceb2ce,1,1.2,1,sampling_noiseless,beliefs_first,2,2,5,4,1439,50,10,40,40,10,50,1,2,A,6,53,Female,No,prereg
ddb24fae65ec923337b5a310,1,1.3,1.26,sampling_noiseless,choice_first,3,2,5,5,1118,30,15,55,30,15,55,0,2,A,7,32,Female,No,prereg
7de8af57010a3f60a731d644,0,1.25,1.5,description_noiseless,beliefs_first,1,3,5,5,656,48,2,50,50,2,48,0,2,A,5,22,Female,Yes,prereg
638d73de8c5e2f93628cd3c4,1,1.2,1.24,sampling_noiseless,choice_first,3,4,4,4,542,20,30,50,20,30,50,0,2,B,7,35,Male,DATA_EXPIRED,prereg
2dc10e09abe0c9ca40a914c5,1,0.9,1,sampling_noiseless,choice_first,2,2,4,2,1037,50,20,30,30,30,40,1,2,B,4,48,Female,No,prereg
8f004113186af7b344e4fd3c,0,1,1,description_noiseless,beliefs_first,3,2,4,1,864,40,10,50,50,10,40,1,2,A,7,52,Female,DATA_EXPIRED,prereg
66120c1c8ce3ef6386b02c34,1,1,1.6,sampling_noiseless,beliefs_first,4,2,4,4,439,40,10,50,20,10,70,1,2,A,7,31,Female,DATA_EXPIRED,prereg
313921c908efcdef5440f4ff,0,1.5,1.5,description_noiseless,beliefs_first,4,3,4,5,493,45,10,45,45,10,45,1,2,A,4,31,Female,No,prereg
0de1797b131d0a11b05f078d,0,1,1,sampling_noiseless,choice_first,3,4,5,5,783,52,2,46,50,2,48,0,2,B,6,60,Female,No,prereg
fffaae8c3827ca5e306607eb,1,1,1.2,description_noiseless,choice_first,4,2,5,5,643,48,4,48,52,2,46,0,2,B,5,34,Male,No,prereg
2eb8dd9d3eec8792c163fe4b,1,0.85,1,sampling_noiseless,beliefs_first,3,1,5,5,1772,45,9,46,46,9,45,1,2,B,7,40,Female,No,prereg
07c62c4a7953d0fcac4e41fc,1,1.2,1.4,sampling_noiseless,beliefs_first,3,2,5,5,741,48,2,50,48,2,50,1,2,B,6,20,Female,Yes,prereg
0b7d0dc38242e0f5b8d3d393,1,1,1,description_noiseless,beliefs_first,3,2,5,5,539,48,4,48,48,4,48,1,2,B,2,29,Female,DATA_EXPIRED,prereg
f7a8fda3244ec0c41e102c5f,1,1,0.96,sampling_noiseless,beliefs_first,3,4,5,4,783,60,0,40,60,0,40,0,2,B,7,37,Female,No,prereg
78c07144b21fd77dade26ff7,1,1.05,1.8,sampling_noiseless,choice_first,2,2,4,3,1782,40,0,60,15,0,85,1,2,B,3,33,Female,No,prereg
085356c47cd40e53aaa4c1f6,1,0.7,1.7,sampling_noiseless,choice_first,3,3,4,4,4711,70,20,10,20,10,70,1,2,A,7,62,Female,No,prereg
f1706d1346202723b2f9a9ef,1,1,1.2,sampling_noiseless,choice_first,3,2,4,4,1019,40,20,40,35,20,45,1,2,A,7,38,Female,No,prereg
6ce67313af92e2be7fce38ff,1,1.05,1.2,sampling_noiseless,beliefs_first,2,3,4,4,642,48,2,50,40,4,56,1,2,B,6,28,Female,No,prereg
333b09e6fff3798319328b47,1,2,2,sampling_noiseless,choice_first,3,2,5,4,1075,0,0,100,0,0,100,0,2,B,6,62,Female,No,prereg
0f596a08d4cca192c9fd1a8d,0,1,0.818,description_noiseless,beliefs_first,3,3,4,4,1273,0,100,0,100,0,0,1,2,B,7,23,Female,DATA_EXPIRED,prereg
70e218011ef676121df979ae,0,1,1.2,description_noiseless,choice_first,4,3,4,4,730,45,10,45,51,9,40,1,2,A,3,43,Female,DATA_EXPIRED,prereg
9df86d8259eecca5fcbe4d16,0,1,1,description_noiseless,choice_first,2,1,5,4,1114,45,10,45,45,10,45,0,2,A,4,39,Female,No,prereg
a7321f5d2c60bc2ef21aa4b5,1,1.2,1.5,sampling_noiseless,choice_first,3,3,4,4,496,10,10,80,5,10,85,1,2,A,5,26,Female,No,prereg
d8df425754f60a464400d713,0,0.75,1,description_noiseless,beliefs_first,2,3,4,5,1260,60,20,20,30,40,30,0,2,B,4,49,Female,No,prereg
efb271e1b8c9cc68fb5b863b,1,0.6,0.64,sampling_noiseless,beliefs_first,3,2,5,5,545,80,2,18,60,2,38,1,2,A,6,38,Female,DATA_EXPIRED,prereg
d9c7fb9c35898723f12e6983,1,1.18,1.26,sampling_noiseless,beliefs_first,3,3,4,4,511,40,5,55,30,5,65,0,2,B,7,44,Female,No,prereg
e79882a5da28b9afa855f7aa,0,1,1.04,sampling_noiseless,beliefs_first,4,4,2,2,665,49,2,49,49,2,49,1,2,A,7,50,Female,No,prereg
d70325f4018fb1e1838b2671,1,0.9,1,sampling_noiseless,choice_first,2,2,2,2,633,60,0,40,50,0,50,0,2,A,6,44,Female,No,prereg
5899f5fa71671741c0c4bc23,1,1.2,1.6,description_noiseless,beliefs_first,2,2,5,5,644,60,0,40,30,0,70,1,2,B,3,29,Female,No,prereg
497c74f9b7c8138b8d4c58ef,0,0.95,0.9,description_noiseless,beliefs_first,3,3,4,3,481,49,2,49,48,2,50,0,2,A,6,38,Female,Yes,prereg
0b982c9e849d1e0aa420a2d3,0,1,1,description_noiseless,choice_first,3,2,4,4,628,49,1,50,50,5,45,1,2,B,4,39,Female,No,prereg
64269c930314e19cfd9009ff,1,1.5,1.5,description_noiseless,beliefs_first,4,2,5,5,435,40,20,40,40,20,40,1,2,A,7,34,Female,No,prereg
e513027b84a7660eb2a21cd4,1,1.4,1.6,sampling_noiseless,beliefs_first,5,3,4,4,812,30,0,70,30,0,70,1,2,A,7,56,Female,No,prereg
847995815f241183194fad47,1,0,2,sampling_noiseless,choice_first,4,3,4,3,812,90,0,10,10,0,90,1,2,B,7,35,Female,DATA_EXPIRED,prereg
b308e743355b5c9438cda8b1,1,1.28,1.24,sampling_noiseless,choice_first,5,3,5,5,411,35,5,60,35,5,60,0,2,A,7,20,Female,Yes,prereg
69c53a2462f76a0e84a45d77,1,1,0.8,sampling_noiseless,choice_first,1,1,4,2,688,100,0,0,80,10,10,1,2,B,7,52,Female,No,prereg
2080f51ecff67e697ddc7146,1,1.2,1.7,sampling_noiseless,choice_first,4,3,4,5,520,30,1,69,28,1,71,1,2,B,7,36,Female,Yes,prereg
8a3cb60b3e7c9966fa269ae9,1,0.98,1,description_noiseless,beliefs_first,2,2,4,4,627,33,34,33,33,34,33,0,2,A,7,38,Female,No,prereg
0c35b17a1a1b0f5836d6d875,1,1.1,0.78,sampling_noiseless,beliefs_first,2,3,5,5,585,75,5,20,18,2,80,0,2,A,7,30,Female,DATA_EXPIRED,prereg
074141c5b7713d5a932a00b9,1,1.56,1.6,sampling_noiseless,beliefs_first,2,3,4,3,897,40,10,50,35,10,55,0,2,A,6,31,Female,No,prereg
846e224586d7f4ec77f356c3,0,2,1.8,sampling_noiseless,choice_first,2,1,4,4,448,0,0,100,0,0,100,1,2,B,7,32,Female,DATA_EXPIRED,prereg
521ff10d4e7bacc5a1b2bdaa,0,1,1,description_noiseless,choice_first,2,2,4,4,710,49,2,49,49,2,49,1,2,A,1,53,Female,No,prereg
7c32f6e620c6724887668e84,0,0.5,0.6,sampling_noiseless,beliefs_first,3,1,5,5,921,40,10,50,45,5,50,0,2,A,6,61,Female,No,prereg
b302eb068b17eaf924f90099,1,1,1,description_noiseless,beliefs_first,4,3,4,3,1175,45,10,45,48,4,48,1,2,B,6,27,Female,Yes,prereg
3b5084a0f5e19ee7ebb38790,0,0.8,0.9,description_noiseless,choice_first,4,2,3,5,1186,40,20,40,20,30,50,1,2,B,6,38,Female,No,prereg
e8cebf0ff5d9d5706de7d539,1,0.7,0.8,sampling_noiseless,beliefs_first,2,2,5,4,990,65,0,35,55,0,45,1,2,A,7,27,Female,No,prereg
fdc8f57ea049962e51b17ca5,1,1.65,1.7,sampling_noiseless,choice_first,3,2,3,2,1250,30,5,65,25,5,70,0,2,B,7,39,Female,DATA_EXPIRED,prereg
e81a5d5a2837d3dbb1cde96f,1,2,0.4,description_noiseless,choice_first,3,1,4,2,1069,5,25,70,15,50,35,1,2,A,5,51,Female,No,prereg
de55c9e9ad74cddfc27e518e,0,1.5,1.25,description_noiseless,choice_first,3,2,4,4,576,50,5,45,40,10,50,1,2,B,4,32,Female,No,prereg
dc69d01e6bbc8394202acbc3,1,1,1,sampling_noiseless,beliefs_first,2,2,4,2,1051,80,2,18,65,1,34,0,2,A,6,55,Female,No,prereg
8bca4883ecc90150bf23004d,1,1,2,sampling_noiseless,beliefs_first,2,3,5,5,805,45,2,53,46,4,50,1,2,A,6,57,Female,No,prereg
caf4fb6c9183b56c082e023b,0,1,1.5,sampling_noiseless,beliefs_first,4,3,4,4,376,20,30,50,30,20,50,1,2,A,4,30,Female,Yes,prereg
0ad32f8504c002b5b5616437,1,0.7,1,sampling_noiseless,beliefs_first,3,4,4,3,796,40,10,50,25,10,65,0,2,B,7,30,Female,DATA_EXPIRED,prereg
bdff783a63414ce443975bd5,1,1,1,description_noiseless,choice_first,4,4,3,5,773,49.75,0.5,49.75,49.75,0.5,49.75,1,2,B,1,21,Female,Yes,prereg
fcb6a3c874fb7f3469b04fb5,1,0.96,1.2,sampling_noiseless,choice_first,4,3,4,2,816,92,4,4,3,4,93,0,2,A,7,49,Female,No,prereg
1d270f975263a0edaadf0737,0,1,0.75,description_noiseless,choice_first,3,2,4,3,1745,50.3,2.3,47.4,48,2,50,0,2,A,5,61,Female,No,prereg
86c25b5b69cd678246c6b724,1,1,2,sampling_noiseless,choice_first,4,3,3,5,1285,35,2,63,51,2,47,0,2,B,6,36,Female,No,prereg
bb0a927aec0cf2d97cfdc41c,0,0,2,description_noiseless,beliefs_first,3,2,5,5,835,45.5,9,45.5,45.5,9,45.5,1,2,B,7,55,Female,No,prereg
03eded04d509ccb95eaa2f69,0,2,0,description_noiseless,beliefs_first,3,1,5,4,609,0,30,70,1,1,98,0,2,A,7,25,Female,No,prereg
dd02603cd15b628a38aab4ba,0,1,1.25,description_noiseless,beliefs_first,5,4,4,4,1145,49,2,49,52,1,47,1,2,A,7,39,Female,No,prereg
c6f39a44a0ef2295dcc3778f,0,0,2,description_noiseless,choice_first,2,2,4,4,723,0,0,100,100,0,0,0,2,B,7,60,Female,No,prereg
7ed32b7a11f15e94541e0f0e,1,0.18,0.2,description_noiseless,choice_first,3,1,4,1,1209,50,1,49,49,1,50,1,2,B,6,43,Female,No,prereg
88c98bb93a5f68ffd8b54a5e,1,1,1,sampling_noiseless,choice_first,4,3,4,4,712,20,40,40,25,45,30,1,2,A,7,32,Female,DATA_EXPIRED,prereg
9337482aefd4de73e5aea17a,0,1,0.75,description_noiseless,beliefs_first,2,1,4,5,2835,40,4,56,57,3,40,0,2,B,6,64,Female,No,prereg
0b52afcb49bdcbd588c7f058,1,2,2,sampling_noiseless,choice_first,3,4,4,4,1409,50,0,50,49,2,49,0,2,B,5,69,Female,No,prereg
550d6aea725b07599465133f,1,1,1,sampling_noiseless,choice_first,2,4,4,2,755,55,1,44,44,1,55,1,2,B,3,41,Female,DATA_EXPIRED,prereg
4efa37a8f93ff387a585bdb6,1,0.8,1.2,description_noiseless,choice_first,4,1,4,4,572,40,30,30,20,30,50,1,2,B,6,43,Female,No,prereg
674785965cfc53b4f36fb24d,1,1.1,1.2,sampling_noiseless,beliefs_first,2,3,4,4,509,30,30,40,10,30,60,1,2,B,6,36,Female,No,prereg
946a289743181511f80c3158,1,1.4,1.6,sampling_noiseless,choice_first,3,2,4,4,558,45,0,55,45,0,55,0,2,A,7,26,Female,No,prereg
2c4deb3f987754f38a4bda15,0,1,1,description_noiseless,choice_first,3,2,4,4,656,35,30,35,35,30,35,0,2,B,6,39,Female,No,prereg
ded07dcd999971635430fa46,1,1,1,sampling_noiseless,beliefs_first,4,3,2,2,693,49,1,50,48,1,51,0,2,B,7,54,Female,No,prereg
c5cd7cf24a45a7f283556b47,1,1,0.75,description_noiseless,beliefs_first,1,2,4,4,771,5,5,90,90,5,5,0,2,B,7,42,Female,No,prereg
0ac0b28c4c2a54ba0077ecf0,1,1.3,1.5,sampling_noiseless,beliefs_first,2,3,4,4,645,57,3,40,55,2,43,1,2,A,7,23,Female,Yes,prereg
58cf223b344a85a2765b539a,0,1,1,description_noiseless,choice_first,4,3,3,3,512,49,1,50,50,1,49,1,2,B,5,52,Female,No,prereg
f9f0991da8ddc64ce6bcc058,0,2,1,description_noiseless,beliefs_first,1,4,3,3,663,0,0,100,33,34,33,1,2,B,7,47,Female,No,prereg
5667ea1fcc60783c00029dc7,0,1.7,1.5,description_noiseless,choice_first,4,4,2,5,861,2,18,80,2,8,90,0,2,A,5,28,Female,No,prereg
b8adbfce657986ac1ff348fb,1,1.3,0.8,sampling_noiseless,beliefs_first,4,2,3,5,1082,40,10,50,30,10,60,0,2,B,6,42,Female,DATA_EXPIRED,prereg
e3aa4c71bf953847fd76ecb6,1,1,1.5,sampling_noiseless,choice_first,3,2,3,4,649,65,5,30,45,5,50,0,2,A,6,31,Female,No,prereg
302dfab0e85c0f5d3a6e99e7,1,1,0.9,sampling_noiseless,choice_first,2,2,5,4,560,30,10,60,35,10,55,0,2,B,3,54,Female,No,prereg
e525c14e57aa3666275df149,1,1.75,2,description_noiseless,beliefs_first,4,2,5,5,1196,10,20,70,20,40,40,0,2,B,7,52,Female,No,prereg
4d954a4e12b13e6c1d3ccbb0,0,1,1,description_noiseless,choice_first,4,4,3,3,1315,45,10,45,45,10,45,1,2,B,4,34,Female,DATA_EXPIRED,prereg
8edbd83d635947ace7cc6879,1,0.98,0.98,description_noiseless,beliefs_first,4,2,5,3,958,45.5,9,45.5,45.5,9,45.5,1,2,B,1,39,Female,No,prereg
6e4b64720e78af1fb236cb79,1,1,1,description_noiseless,choice_first,3,4,4,3,1497,40,10,50,40,10,50,0,2,A,4,58,Female,No,prereg
5bb9ee22ffc6bfababfc094d,1,0.88,0.84,sampling_noiseless,choice_first,3,4,3,3,377,30,40,30,30,40,30,0,2,A,6,30,Female,No,prereg
ed57683bf40de6db518ee2ef,0,1.25,0.75,description_noiseless,choice_first,3,3,4,2,710,5,35,60,60,35,5,0,2,B,6,70,Female,No,prereg
bc88f04da0e5f9d0e2ed9626,0,1,0.75,description_noiseless,beliefs_first,2,3,4,4,767,40,10,50,60,10,30,1,2,B,4,60,Female,No,prereg
a59962577ac7ab899c2e39e5,1,0.8,1.2,sampling_noiseless,beliefs_first,2,3,5,4,1244,80,10,10,70,10,20,1,2,B,6,63,Female,No,prereg
8c9996e61c502de10ae0ca65,1,1,1.2,sampling_noiseless,choice_first,3,2,4,3,546,40,40,20,10,30,60,1,2,B,6,22,Female,Yes,prereg
4c641e4294ee8284c62e3638,0,2,1,description_noiseless,beliefs_first,2,2,3,3,534,0,25,75,75,25,0,1,2,A,4,51,Female,No,prereg
37cd67dda2f16a79421ca6e0,0,1,1,description_noiseless,choice_first,2,4,5,3,613,46,8,46,46,8,46,1,2,A,7,33,Female,Yes,prereg
757ea364db3bedb8cd59ef7f,0,1,1,description_noiseless,choice_first,2,3,4,5,475,49,2,49,49,2,49,0,2,A,4,21,Female,Yes,prereg
cda2d8510ade9935c954b041,1,1,1,sampling_noiseless,beliefs_first,2,1,5,5,764,48,4,48,46,4,50,1,2,B,3,38,Female,No,prereg
84f756e7c1d32031cd782297,1,0.8,1,sampling_noiseless,beliefs_first,4,2,5,2,994,49,2,49,44,2,54,1,2,A,6,53,Female,No,prereg
1fd0bda7e67d4df76dfa4938,0,1,1,description_noiseless,beliefs_first,3,4,4,1,887,45,10,45,45,10,45,0,2,B,7,51,Female,DATA_EXPIRED,prereg
7bf935783ce9a81346565284,0,1,1,description_noiseless,beliefs_first,3,4,5,4,1390,45.45,9.1,45.45,45.45,9.1,45.45,1,2,A,4,48,Female,No,prereg
55fd5cced7cdf19f9c908cf0,1,0.5,1.5,sampling_noiseless,beliefs_first,3,2,4,3,947,65,10,25,40,15,45,1,2,A,7,23,Female,No,prereg
405af47570e6b986158d3171,1,0.58,1.32,sampling_noiseless,beliefs_first,2,1,5,5,905,92,1,7,8,2,90,0,2,B,7,35,Female,DATA_EXPIRED,prereg
ef2c07ec694a030480cd0973,0,1,1,description_noiseless,choice_first,2,2,5,4,457,45,5,50,45,5,50,0,2,A,5,36,Female,No,prereg
37b23e5857c47d40b31c54f7,1,0.4,1.12,sampling_noiseless,beliefs_first,4,4,4,3,710,80,2,18,40,2,58,0,2,A,7,27,Female,No,prereg
3a55d0b0cd029367f3dd5fca,1,1.4,0.9,sampling_noiseless,choice_first,4,3,4,3,602,55,5,40,55,5,40,0,2,B,6,22,Female,No,prereg
a140009e7391b3b3588fa886,1,2,1,sampling_noiseless,choice_first,3,1,4,2,1252,3,1,96,2,0,98,1,2,B,4,50,Female,No,prereg
9f23aece3b6f4d1b798b9a60,0,1,1,description_noiseless,beliefs_first,2,1,4,4,1100,49,1,50,50,1,49,1,2,A,1,56,Female,No,prereg
d7150f550e445098b318aa69,1,1.75,1.5,description_noiseless,choice_first,3,2,5,5,1677,25,15,60,30,10,60,1,2,B,4,31,Female,Yes,prereg
cae171db59152aef3a19e8f2,1,1,1,sampling_noiseless,choice_first,4,2,4,4,573,75,0,25,75,0,25,1,2,B,5,34,Female,Yes,prereg
43eb0bc41ef1c710b7a0fb86,0,1,1,description_noiseless,choice_first,3,1,5,5,781,49,2,49,66,2,32,1,2,B,7,41,Female,No,prereg
71b52928b0c7b264bd61859e,0,1,1,description_noiseless,choice_first,3,4,5,5,352,49,2,49,49,2,49,0,2,B,1,22,Female,Yes,prereg
31bc674c07d6639725fa1f56,1,1,1,description_noiseless,beliefs_first,1,2,5,3,1310,45.5,9,45.5,45.5,9,45.5,0,2,A,5,55,Female,No,prereg
9f7324f71a90c5275abac3cb,0,17,15,description_noiseless,beliefs_first,3,1,4,2,1233,40,20,40,45,20,35,0,2,A,5,37,Female,No,prereg
f8226c47ca378883ddeacaf8,1,1.5,1.8,sampling_noiseless,beliefs_first,3,4,4,4,1153,1,1,98,1,1,98,1,2,A,7,65,Female,DATA_EXPIRED,prereg
569f2d98edee783960fcc8ff,1,1.3,1.3,description_noiseless,beliefs_first,2,1,3,3,670,50,50,0,50,50,0,0,2,B,5,46,Female,DATA_EXPIRED,prereg
4834889eeb81ffd0a7b135cb,0,1,0.9,sampling_noiseless,choice_first,4,3,5,5,1297,5,60,35,5,80,15,1,2,B,6,22,Female,DATA_EXPIRED,prereg
6e90a01189c1cd4eb8484c8a,1,1,0.85,sampling_noiseless,beliefs_first,2,2,5,5,731,59,1,40,48,1,51,1,2,A,7,40,Female,No,prereg
ff963fac5d2374ea8b545696,1,1.6,1.7,sampling_noiseless,beliefs_first,2,1,4,4,787,48,2,50,40,2,58,0,2,A,7,30,Female,No,prereg
9b4de76db53e69ed3d0a80c3,1,1,1,description_noiseless,choice_first,3,3,4,3,707,45,10,45,45,10,45,0,2,A,2,40,Female,No,prereg
3f58bf719f02b09889286e73,1,1.2,1.1,sampling_noiseless,choice_first,3,3,5,5,779,40,10,50,40,10,50,1,2,A,5,26,Female,No,prereg
8134f7fe40ae4d3d93543053,1,1.4,1.6,sampling_noiseless,beliefs_first,1,4,3,3,545,60,5,35,35,5,60,1,2,A,6,33,Female,No,prereg
b0417df2ef077d5a0d9ee620,1,1,1,description_noiseless,choice_first,4,3,5,5,456,80,10,10,80,10,10,0,2,B,7,32,Female,No,prereg
66abb1231d9c104ce28e627f,1,1,1,sampling_noiseless,choice_first,2,3,3,2,864,34,33,33,34,33,33,1,2,B,1,41,Female,No,prereg
bd230aa1df347aa0f79d54e9,0,1,1,description_noiseless,beliefs_first,2,3,4,4,1029,45,10,45,45,10,45,0,2,A,1,55,Female,No,prereg
b0e681ee052bd0933567070e,1,1.5,1,sampling_noiseless,choice_first,3,3,4,4,675,75,5,20,15,10,75,1,2,A,6,43,Female,DATA_EXPIRED,prereg
e221ad2857e6f8a9ac57129e,1,0.8,1,sampling_noiseless,beliefs_first,3,2,5,4,861,75,0,25,25,25,50,1,2,B,6,49,Female,No,prereg
5d5f5f7cc57c2d3f46a16d75,1,1,1.25,description_noiseless,beliefs_first,3,1,4,1,778,50,10,40,40,10,50,1,2,A,4,50,Female,No,prereg
4e6fce9fb276958dc6c5a510,0,1,0.9,description_noiseless,choice_first,4,3,4,4,805,40,20,40,35,20,45,1,2,B,3,29,Female,DATA_EXPIRED,prereg
c9067a8845fd5b3f7e577b2e,0,1,1,description_noiseless,beliefs_first,3,3,4,4,620,25,50,25,25,50,25,0,2,A,4,49,Female,DATA_EXPIRED,prereg
a6ce3c05050e1ce3c528f8a3,1,1.2,1.5,sampling_noiseless,choice_first,2,2,3,3,519,70,10,20,65,10,25,1,2,A,5,36,Female,Yes,prereg
9a38f3c8db231a28c095cad6,1,0.7,1.2,sampling_noiseless,beliefs_first,4,3,4,2,740,30,10,60,25,10,65,1,2,B,7,55,Female,No,prereg
ac919e8e27f2d72ff9c9f67c,1,1,1.2,sampling_noiseless,choice_first,2,2,4,4,480,20,20,60,20,20,60,0,2,A,6,40,Female,No,prereg
3a03ac884b927cc1bc225efb,0,2,1.5,description_noiseless,choice_first,4,2,4,4,463,20,60,20,40,40,20,0,2,B,7,40,Female,No,prereg
60458103f760cafc6c3dbd7a,1,2,1.25,description_noiseless,choice_first,4,2,5,5,1115,20,20,60,50,30,20,0,2,B,6,48,Female,No,prereg
